regionid,dnoregion,shortname,from,to,forecast,index,fuel-biomass,fuel-coal,fuel-imports,fuel-gas,fuel-nuclear,fuel-other,fuel-hydro,fuel-solar,fuel-wind
13,UKPN London,London,2020-02-29T21:00Z,2020-02-29T21:30Z,198,moderate,0,0,58.7,22.8,0.5,0,0.9,0,17.1
13,UKPN London,London,2020-02-29T21:30Z,2020-02-29T22:00Z,190,moderate,0,0,62,18.3,0.6,0,1.3,0,17.8
13,UKPN London,London,2020-02-29T22:00Z,2020-02-29T22:30Z,189,moderate,0,0,60.5,19,0.6,0,0.8,0,19.1
13,UKPN London,London,2020-02-29T22:30Z,2020-02-29T23:00Z,179,moderate,0,0,60.7,16.8,1,0,1.4,0,20.1
13,UKPN London,London,2020-02-29T23:00Z,2020-02-29T23:30Z,166,moderate,0,0,61.8,14.1,1.2,0,1.6,0,21.3
13,UKPN London,London,2020-02-29T23:30Z,2020-03-01T00:00Z,162,moderate,0,0,59.7,14.7,1.9,0,1.6,0,22.1
13,UKPN London,London,2020-03-01T00:00Z,2020-03-01T00:30Z,152,low,0,0,55.2,16,3.2,0,1.6,0,24
13,UKPN London,London,2020-03-01T00:30Z,2020-03-01T01:00Z,148,low,0,0,47.9,18.4,5.7,0,1.4,0,26.6
13,UKPN London,London,2020-03-01T01:00Z,2020-03-01T01:30Z,141,low,0,0,39.3,19.7,9,0,1.2,0,30.8
13,UKPN London,London,2020-03-01T01:30Z,2020-03-01T02:00Z,137,low,0,0,38.3,19.2,9.5,0,1.4,0,31.6
13,UKPN London,London,2020-03-01T02:00Z,2020-03-01T02:30Z,132,low,0,0,37.6,20,8.9,0,1.8,0,31.7
13,UKPN London,London,2020-03-01T02:30Z,2020-03-01T03:00Z,98,low,0,0,47.3,17.9,5,0,2.4,0,27.4
13,UKPN London,London,2020-03-01T03:00Z,2020-03-01T03:30Z,2,very low,0,0,0,0.6,2.6,0,0,0,96.8
13,UKPN London,London,2020-03-01T03:30Z,2020-03-01T04:00Z,6,very low,0.4,0,0,1.2,4.1,0,0.2,0,94.1
13,UKPN London,London,2020-03-01T04:00Z,2020-03-01T04:30Z,32,very low,1.1,0.1,0,2.1,5.5,0,0.4,0,90.8
13,UKPN London,London,2020-03-01T04:30Z,2020-03-01T05:00Z,58,very low,6.7,0.7,0.3,10.9,25.6,0,2.6,0,53.2
13,UKPN London,London,2020-03-01T05:00Z,2020-03-01T05:30Z,59,very low,6.8,0.7,0.4,10.7,25.7,0,2.6,0,53.1
13,UKPN London,London,2020-03-01T05:30Z,2020-03-01T06:00Z,65,low,8.3,0.9,0.5,11.7,24.2,0,2.7,0,51.7
13,UKPN London,London,2020-03-01T06:00Z,2020-03-01T06:30Z,64,low,8.6,0.8,0.6,11,24,0,2.1,0,52.9
13,UKPN London,London,2020-03-01T06:30Z,2020-03-01T07:00Z,63,low,8.7,0.7,0.5,11.8,24.3,0,2,0,52
13,UKPN London,London,2020-03-01T07:00Z,2020-03-01T07:30Z,66,low,5.4,0.5,13,12.3,19.3,0,2.2,0.7,46.6
13,UKPN London,London,2020-03-01T07:30Z,2020-03-01T08:00Z,64,low,5.7,0.5,10,11.3,20,0,2.2,2.6,47.7
13,UKPN London,London,2020-03-01T08:00Z,2020-03-01T08:30Z,68,low,5.2,0.5,10.6,12.2,19,0,1.9,4.9,45.7
13,UKPN London,London,2020-03-01T08:30Z,2020-03-01T09:00Z,69,low,6,0.6,8.3,12.1,18.5,0,2.1,6.9,45.5
13,UKPN London,London,2020-03-01T09:00Z,2020-03-01T09:30Z,71,low,6,0.5,11.9,11.3,17.3,0,2,9.2,41.8
13,UKPN London,London,2020-03-01T09:30Z,2020-03-01T10:00Z,71,low,6.6,0.6,9.9,11.6,16.9,0,2,10.8,41.6
13,UKPN London,London,2020-03-01T10:00Z,2020-03-01T10:30Z,72,low,5.2,0.5,13.1,11.2,15.8,0,1.6,12.3,40.3
13,UKPN London,London,2020-03-01T10:30Z,2020-03-01T11:00Z,75,low,3.5,0.4,18.7,10.3,14.4,0,1,14.5,37.2
13,UKPN London,London,2020-03-01T11:00Z,2020-03-01T11:30Z,74,low,4.9,0.4,14.3,10.9,14.1,0,1.3,16.1,38
13,UKPN London,London,2020-03-01T11:30Z,2020-03-01T12:00Z,76,low,5.4,0.2,13.3,10.8,15.1,0,1.3,16.9,37
13,UKPN London,London,2020-03-01T12:00Z,2020-03-01T12:30Z,75,low,5.6,0.5,11.6,11.5,15.3,0,1.4,16.4,37.7
13,UKPN London,London,2020-03-01T12:30Z,2020-03-01T13:00Z,78,low,4.9,0.5,11.8,11.4,15.7,0,1.3,17,37.4
13,UKPN London,London,2020-03-01T13:00Z,2020-03-01T13:30Z,84,low,4.3,0.2,21.8,12.2,13.7,0,1.3,15.5,31
13,UKPN London,London,2020-03-01T13:30Z,2020-03-01T14:00Z,55,very low,5.4,0.2,9.4,9.8,19.9,0,1,13.1,41.2
13,UKPN London,London,2020-03-01T14:00Z,2020-03-01T14:30Z,73,low,5.8,0.2,0.1,8.2,25,0,1.2,14.1,45.4
13,UKPN London,London,2020-03-01T14:30Z,2020-03-01T15:00Z,115,low,1.6,0,40.6,13.7,7.7,0,1.6,12.5,22.3
13,UKPN London,London,2020-03-01T15:00Z,2020-03-01T15:30Z,135,low,1.6,0,48.2,16.2,5,0,2,9.2,17.8
13,UKPN London,London,2020-03-01T15:30Z,2020-03-01T16:00Z,163,moderate,2.5,0,49.4,19.7,4.1,0,2.2,5.4,16.7
13,UKPN London,London,2020-03-01T16:00Z,2020-03-01T16:30Z,173,moderate,1.7,0,60.3,19.3,1.5,0,2.1,3,12.1
13,UKPN London,London,2020-03-01T16:30Z,2020-03-01T17:00Z,173,moderate,0.8,0,67.5,16.4,0.5,0,2.2,1.6,11
13,UKPN London,London,2020-03-01T17:00Z,2020-03-01T17:30Z,179,moderate,0,0,69.3,17.3,0,0,2.6,0.4,10.4
13,UKPN London,London,2020-03-01T17:30Z,2020-03-01T18:00Z,201,moderate,0.1,0,64.6,22.6,0,0,2.7,0,10
13,UKPN London,London,2020-03-01T18:00Z,2020-03-01T18:30Z,233,moderate,0.7,0,59.1,28.6,0.2,0,2.4,0,9
13,UKPN London,London,2020-03-01T18:30Z,2020-03-01T19:00Z,236,moderate,1.7,0,49.7,34.5,1.7,0,2.2,0,10.2
13,UKPN London,London,2020-03-01T19:00Z,2020-03-01T19:30Z,238,moderate,0,0,52.3,34.2,1.7,0,2.1,0,9.7
13,UKPN London,London,2020-03-01T19:30Z,2020-03-01T20:00Z,238,moderate,0,0,54.6,33.4,1,0,1.8,0,9.2
13,UKPN London,London,2020-03-01T20:00Z,2020-03-01T20:30Z,238,moderate,0,0,55.8,32.6,1.1,0,0.8,0,9.7
13,UKPN London,London,2020-03-01T20:30Z,2020-03-01T21:00Z,234,moderate,0,0,60.2,29.5,0.4,0,0.8,0,9.1
13,UKPN London,London,2020-03-01T21:00Z,2020-03-01T21:30Z,229,moderate,0,0,63,27.7,0,0,0.6,0,8.7
13,UKPN London,London,2020-03-01T21:30Z,2020-03-01T22:00Z,222,moderate,0,0,66.1,24.2,0,0,0.8,0,8.9
13,UKPN London,London,2020-03-01T22:00Z,2020-03-01T22:30Z,214,moderate,0,0,67.9,21.6,0,0,0.9,0,9.6
13,UKPN London,London,2020-03-01T22:30Z,2020-03-01T23:00Z,207,moderate,0,0,71.6,17.4,0,0,1.6,0,9.4
13,UKPN London,London,2020-03-01T23:00Z,2020-03-01T23:30Z,207,moderate,0,0,71.7,17.2,0,0,1.6,0,9.5
13,UKPN London,London,2020-03-01T23:30Z,2020-03-02T00:00Z,209,moderate,0,0,71.1,18.3,0,0,1.5,0,9.1
13,UKPN London,London,2020-03-02T00:00Z,2020-03-02T00:30Z,208,moderate,0,0,70.1,18.7,0,0,1.8,0,9.4
13,UKPN London,London,2020-03-02T00:30Z,2020-03-02T01:00Z,205,moderate,0,0,69.9,18.1,0,0,2.4,0,9.6
13,UKPN London,London,2020-03-02T01:00Z,2020-03-02T01:30Z,199,moderate,0,0,68.1,17.8,0.6,0,2.1,0,11.4
13,UKPN London,London,2020-03-02T01:30Z,2020-03-02T02:00Z,199,moderate,0,0,64.1,18.8,2.5,0,1.9,0,12.7
13,UKPN London,London,2020-03-02T02:00Z,2020-03-02T02:30Z,200,moderate,0,0,62.7,20,2.7,0,1.8,0,12.8
13,UKPN London,London,2020-03-02T02:30Z,2020-03-02T03:00Z,202,moderate,1.7,0.6,68,16.3,0,0,1.7,0,11.7
13,UKPN London,London,2020-03-02T03:00Z,2020-03-02T03:30Z,202,moderate,1.2,0.5,69.3,15.9,0,0,1.7,0,11.4
13,UKPN London,London,2020-03-02T03:30Z,2020-03-02T04:00Z,203,moderate,1.9,0.7,67.1,16.8,0,0,1.8,0,11.7
13,UKPN London,London,2020-03-02T04:00Z,2020-03-02T04:30Z,204,moderate,2,0.6,69.8,15.4,0,0,2,0,10.2
13,UKPN London,London,2020-03-02T04:30Z,2020-03-02T05:00Z,212,moderate,3.2,1,68.1,16.3,0.1,0,2.1,0,9.2
13,UKPN London,London,2020-03-02T05:00Z,2020-03-02T05:30Z,237,moderate,5.8,1.7,61.6,21.8,0.2,0,1.6,0,7.3
13,UKPN London,London,2020-03-02T05:30Z,2020-03-02T06:00Z,284,high,11,3.8,39.2,37.2,1,0,1.4,0,6.4
13,UKPN London,London,2020-03-02T06:00Z,2020-03-02T06:30Z,321,high,14.4,7.1,15.9,51.9,2.4,0,1.4,0,6.9
13,UKPN London,London,2020-03-02T06:30Z,2020-03-02T07:00Z,327,high,14.1,7.3,12.6,55,2.7,0,1.4,0,6.9
13,UKPN London,London,2020-03-02T07:00Z,2020-03-02T07:30Z,328,high,13.2,5.8,11,60.4,2.3,0,1.2,0.1,6
13,UKPN London,London,2020-03-02T07:30Z,2020-03-02T08:00Z,333,high,12.4,5.9,7.5,64.2,2,0,1.4,0.8,5.8
13,UKPN London,London,2020-03-02T08:00Z,2020-03-02T08:30Z,318,high,10.9,5.7,12.4,59.6,2.2,0,1.8,2,5.4
13,UKPN London,London,2020-03-02T08:30Z,2020-03-02T09:00Z,299,high,11.2,5.7,11.9,52.4,2.7,0,2.1,3,11
13,UKPN London,London,2020-03-02T09:00Z,2020-03-02T09:30Z,290,high,6.1,3.6,35.2,45.7,0.8,0,1.8,2.8,4
13,UKPN London,London,2020-03-02T09:30Z,2020-03-02T10:00Z,274,high,6.7,3.2,35.1,44.1,0.9,0,1.2,4.3,4.5
13,UKPN London,London,2020-03-02T10:00Z,2020-03-02T10:30Z,254,moderate,8.1,3.8,30.4,44.8,1.2,0,1,5.7,5
13,UKPN London,London,2020-03-02T10:30Z,2020-03-02T11:00Z,278,high,10.9,5.8,15.8,48.6,2.5,0,1.2,9,6.2
13,UKPN London,London,2020-03-02T11:00Z,2020-03-02T11:30Z,284,high,13,7.7,3.2,49.9,4.1,0,1.1,14,7
13,UKPN London,London,2020-03-02T11:30Z,2020-03-02T12:00Z,279,high,14.4,7.8,2.7,47.2,4.9,0,1.1,14.8,7.1
13,UKPN London,London,2020-03-02T12:00Z,2020-03-02T12:30Z,280,high,14.2,7.8,0.3,47.7,5.3,0,1.3,14.5,8.9
13,UKPN London,London,2020-03-02T12:30Z,2020-03-02T13:00Z,284,high,15.7,8.2,0.2,46.9,5.2,0,1.2,14.2,8.4
13,UKPN London,London,2020-03-02T13:00Z,2020-03-02T13:30Z,207,moderate,16.8,8.9,0.2,48.4,4,0,1,12.9,7.8
13,UKPN London,London,2020-03-02T13:30Z,2020-03-02T14:00Z,197,moderate,6.1,2.8,0,87.9,0.2,0,0.1,1.3,1.6
13,UKPN London,London,2020-03-02T14:00Z,2020-03-02T14:30Z,276,high,15.9,6.4,7.4,48.8,4.3,0,0.7,7.3,9.2
13,UKPN London,London,2020-03-02T14:30Z,2020-03-02T15:00Z,272,high,17.6,6.4,3.4,48.2,5.3,0,1.1,5.6,12.4
13,UKPN London,London,2020-03-02T15:00Z,2020-03-02T15:30Z,269,high,16,5.6,5.2,49.2,5.3,0,1.2,4.9,12.6
13,UKPN London,London,2020-03-02T15:30Z,2020-03-02T16:00Z,272,high,17.4,4.9,7.9,49.7,3.8,0,1.6,2.9,11.8
13,UKPN London,London,2020-03-02T16:00Z,2020-03-02T16:30Z,283,high,16.5,5.2,9.4,52.7,2.8,0,1.4,1.9,10.1
13,UKPN London,London,2020-03-02T16:30Z,2020-03-02T17:00Z,287,high,15.5,4.5,9.7,56,2.8,0,1.3,1.3,8.9
13,UKPN London,London,2020-03-02T17:00Z,2020-03-02T17:30Z,293,high,13.2,3.8,14,56,4.2,0,1.1,0.5,7.2
13,UKPN London,London,2020-03-02T17:30Z,2020-03-02T18:00Z,303,high,13.4,4.7,11.4,57.7,4.7,0,1.1,0,7
13,UKPN London,London,2020-03-02T18:00Z,2020-03-02T18:30Z,311,high,12.7,5.9,10.8,57.3,4.8,0,1.3,0,7.2
13,UKPN London,London,2020-03-02T18:30Z,2020-03-02T19:00Z,312,high,12.9,6.3,14.5,55.2,2.7,0,1.6,0,6.8
13,UKPN London,London,2020-03-02T19:00Z,2020-03-02T19:30Z,303,high,12.4,6,18.3,52.9,2,0,1.5,0,6.9
13,UKPN London,London,2020-03-02T19:30Z,2020-03-02T20:00Z,281,high,9.9,3.6,30.2,48.7,0.5,0,0.8,0,6.3
13,UKPN London,London,2020-03-02T20:00Z,2020-03-02T20:30Z,266,high,9.6,2.8,28.7,45.5,2.4,0,0.5,0,10.5
13,UKPN London,London,2020-03-02T20:30Z,2020-03-02T21:00Z,254,moderate,4.2,0.9,51,36.6,0,0,0.5,0,6.8
13,UKPN London,London,2020-03-02T21:00Z,2020-03-02T21:30Z,237,moderate,0.9,0.1,60.9,29.6,0,0,0.6,0,7.9
13,UKPN London,London,2020-03-02T21:30Z,2020-03-02T22:00Z,226,moderate,0,0,65.1,25.6,0,0,0.9,0,8.4
13,UKPN London,London,2020-03-02T22:00Z,2020-03-02T22:30Z,211,moderate,0,0,65.3,24.2,0,0,0.9,0,9.6
13,UKPN London,London,2020-03-02T22:30Z,2020-03-02T23:00Z,203,moderate,0,0,67.6,20.9,0,0,1.4,0,10.1
13,UKPN London,London,2020-03-02T23:00Z,2020-03-02T23:30Z,201,moderate,0,0,68.6,19.8,0,0,1.4,0,10.2
13,UKPN London,London,2020-03-02T23:30Z,2020-03-03T00:00Z,204,moderate,0,0,69.6,19,0,0,1.6,0,9.8
13,UKPN London,London,2020-03-03T00:00Z,2020-03-03T00:30Z,216,moderate,0,0,66.7,22.2,0,0,1.7,0,9.4
13,UKPN London,London,2020-03-03T00:30Z,2020-03-03T01:00Z,219,moderate,1.3,0.1,64.1,23.3,0.2,0,1.8,0,9.2
13,UKPN London,London,2020-03-03T01:00Z,2020-03-03T01:30Z,219,moderate,4,0.4,58.6,25.4,0.8,0,1.6,0,9.2
13,UKPN London,London,2020-03-03T01:30Z,2020-03-03T02:00Z,218,moderate,3.9,0.3,57.3,25.2,1.8,0,1.6,0,9.9
13,UKPN London,London,2020-03-03T02:00Z,2020-03-03T02:30Z,216,moderate,4.4,0.4,56,25.2,2.3,0,1.5,0,10.2
13,UKPN London,London,2020-03-03T02:30Z,2020-03-03T03:00Z,241,moderate,8.5,1.8,52.4,26.3,0.1,0,1.6,0,9.3
13,UKPN London,London,2020-03-03T03:00Z,2020-03-03T03:30Z,250,moderate,7.9,1.7,51.7,27.7,0,0,1.8,0,9.2
13,UKPN London,London,2020-03-03T03:30Z,2020-03-03T04:00Z,255,moderate,10,2.1,45.1,31,0.2,0,1.9,0,9.7
13,UKPN London,London,2020-03-03T04:00Z,2020-03-03T04:30Z,266,high,9.2,1.8,44.9,32.5,0,0,2.1,0,9.5
13,UKPN London,London,2020-03-03T04:30Z,2020-03-03T05:00Z,271,high,14.1,2.8,33.4,38.7,0.3,0,1.5,0,9.2
13,UKPN London,London,2020-03-03T05:00Z,2020-03-03T05:30Z,282,high,19.9,4.8,16.6,48.3,0.6,0,0.9,0,8.9
13,UKPN London,London,2020-03-03T05:30Z,2020-03-03T06:00Z,304,high,20.3,6.7,12.1,50.2,1.3,0,0.8,0,8.6
13,UKPN London,London,2020-03-03T06:00Z,2020-03-03T06:30Z,312,high,21.2,7.7,3.9,53,3.3,0,1.1,0,9.8
13,UKPN London,London,2020-03-03T06:30Z,2020-03-03T07:00Z,314,high,21.8,7.4,3.4,54.7,2.5,0,1.2,0,9
13,UKPN London,London,2020-03-03T07:00Z,2020-03-03T07:30Z,315,high,20,6.9,4.5,55.6,2.6,0,1.2,0.3,8.9
13,UKPN London,London,2020-03-03T07:30Z,2020-03-03T08:00Z,327,high,16.3,6.6,2.3,60.3,3.3,0,1.2,0.9,9.1
13,UKPN London,London,2020-03-03T08:00Z,2020-03-03T08:30Z,335,high,14.7,8.9,6.8,57.8,1.3,0,1.5,1.5,7.5
13,UKPN London,London,2020-03-03T08:30Z,2020-03-03T09:00Z,306,high,12.1,7.5,21.4,47.3,0.7,0,1.3,3.6,6.1
13,UKPN London,London,2020-03-03T09:00Z,2020-03-03T09:30Z,297,high,8.1,5.9,29.4,43.2,0.8,0,1.4,5.8,5.4
13,UKPN London,London,2020-03-03T09:30Z,2020-03-03T10:00Z,294,high,6.3,5.2,34,40.9,0.7,0,0.8,6.9,5.2
13,UKPN London,London,2020-03-03T10:00Z,2020-03-03T10:30Z,295,high,5.8,5.3,33.8,39.8,0.8,0,0.8,8.5,5.2
13,UKPN London,London,2020-03-03T10:30Z,2020-03-03T11:00Z,304,high,9.5,7.3,23.4,43.3,1.5,0,1.1,8.2,5.7
13,UKPN London,London,2020-03-03T11:00Z,2020-03-03T11:30Z,298,high,9.8,6.2,20.9,45.2,2.4,0,0.8,8.9,5.8
13,UKPN London,London,2020-03-03T11:30Z,2020-03-03T12:00Z,319,high,22,11.5,0,53.3,2.2,0,0.4,5.1,5.5
13,UKPN London,London,2020-03-03T12:00Z,2020-03-03T12:30Z,293,high,9.9,6,22.1,45.3,2.5,0,1.1,7.2,5.9
13,UKPN London,London,2020-03-03T12:30Z,2020-03-03T13:00Z,312,high,8.1,5.2,26.1,46.4,2.1,0,1,5.8,5.3
13,UKPN London,London,2020-03-03T13:00Z,2020-03-03T13:30Z,326,high,14.2,9.8,0.1,52.7,5.4,0,1.8,9,7
13,UKPN London,London,2020-03-03T13:30Z,2020-03-03T14:00Z,246,moderate,16.1,11.8,0.1,56,3.2,0,0.8,6,6
13,UKPN London,London,2020-03-03T14:00Z,2020-03-03T14:30Z,245,moderate,6.1,4,0,86.8,0.2,0,0.3,0.7,1.9
13,UKPN London,London,2020-03-03T14:30Z,2020-03-03T15:00Z,338,high,16.7,9.8,0,58.3,4.4,0,0.2,3.7,6.9
13,UKPN London,London,2020-03-03T15:00Z,2020-03-03T15:30Z,338,high,14.9,9.1,0,59.2,5.5,0,0.3,3.2,7.8
13,UKPN London,London,2020-03-03T15:30Z,2020-03-03T16:00Z,346,high,14.2,9.3,0,61.1,5.2,0,0.4,2.5,7.3
13,UKPN London,London,2020-03-03T16:00Z,2020-03-03T16:30Z,351,high,12.8,8.2,2.6,63.7,3.8,0,0.7,1.8,6.4
13,UKPN London,London,2020-03-03T16:30Z,2020-03-03T17:00Z,364,very high,13.2,9.2,1.8,65.2,3.1,0,0.7,1,5.8
13,UKPN London,London,2020-03-03T17:00Z,2020-03-03T17:30Z,364,very high,14.4,9.7,0,65.2,3.7,0,0.3,0.3,6.4
13,UKPN London,London,2020-03-03T17:30Z,2020-03-03T18:00Z,364,very high,15,10.2,0,63.7,3.5,0,0.4,0,7.2
13,UKPN London,London,2020-03-03T18:00Z,2020-03-03T18:30Z,359,high,13.1,9.2,2.7,63.8,3.7,0,0.6,0,6.9
13,UKPN London,London,2020-03-03T18:30Z,2020-03-03T19:00Z,330,high,9,6.2,12.8,60.8,2.5,0,1.4,0,7.3
13,UKPN London,London,2020-03-03T19:00Z,2020-03-03T19:30Z,283,high,4.9,3.4,31.7,50.2,1.9,0,0.9,0,7
13,UKPN London,London,2020-03-03T19:30Z,2020-03-03T20:00Z,263,high,2.4,1.4,38.4,46.1,2.6,0,0.8,0,8.3
13,UKPN London,London,2020-03-03T20:00Z,2020-03-03T20:30Z,255,moderate,0.6,0.3,46.9,42.8,1.4,0,0.4,0,7.6
13,UKPN London,London,2020-03-03T20:30Z,2020-03-03T21:00Z,250,moderate,0,0,52.3,39,0.7,0,0.5,0,7.5
13,UKPN London,London,2020-03-03T21:00Z,2020-03-03T21:30Z,240,moderate,0,0,54.4,37.6,0,0,0.4,0,7.6
13,UKPN London,London,2020-03-03T21:30Z,2020-03-03T22:00Z,233,moderate,0,0,55.6,36.1,0,0,0.5,0,7.8
13,UKPN London,London,2020-03-03T22:00Z,2020-03-03T22:30Z,220,moderate,0,0,54.6,36.4,0,0,0.5,0,8.5
13,UKPN London,London,2020-03-03T22:30Z,2020-03-03T23:00Z,222,moderate,0,0,55.9,34.5,0,0,0.9,0,8.7
13,UKPN London,London,2020-03-03T23:00Z,2020-03-03T23:30Z,237,moderate,0,0,60.5,30.8,0.1,0,0.8,0,7.8
13,UKPN London,London,2020-03-03T23:30Z,2020-03-04T00:00Z,233,moderate,0,0,59.8,30.7,0.7,0,0.9,0,7.9
13,UKPN London,London,2020-03-04T00:00Z,2020-03-04T00:30Z,222,moderate,0,0,60,28.6,1.5,0,1,0,8.9
13,UKPN London,London,2020-03-04T00:30Z,2020-03-04T01:00Z,219,moderate,0,0,58,26.3,3.7,0,1,0,11
13,UKPN London,London,2020-03-04T01:00Z,2020-03-04T01:30Z,245,moderate,2.1,0.5,42.5,39.8,3.8,0,0.8,0,10.5
13,UKPN London,London,2020-03-04T01:30Z,2020-03-04T02:00Z,245,moderate,2.2,0.4,40.2,41.2,4.5,0,0.7,0,10.8
13,UKPN London,London,2020-03-04T02:00Z,2020-03-04T02:30Z,245,moderate,2.2,0.5,40.3,40.9,4.8,0,0.7,0,10.6
13,UKPN London,London,2020-03-04T02:30Z,2020-03-04T03:00Z,257,moderate,2.4,0.5,53.2,37.1,0,0,0.8,0,6
13,UKPN London,London,2020-03-04T03:00Z,2020-03-04T03:30Z,258,moderate,2.5,0.6,52.9,37.9,0,0,0.8,0,5.3
13,UKPN London,London,2020-03-04T03:30Z,2020-03-04T04:00Z,257,moderate,2.8,0.6,54.5,36.4,0,0,1,0,4.7
13,UKPN London,London,2020-03-04T04:00Z,2020-03-04T04:30Z,263,high,3.1,0.5,52.4,38.6,0,0,1.3,0,4.1
13,UKPN London,London,2020-03-04T04:30Z,2020-03-04T05:00Z,283,high,4.1,0.7,44.1,45.9,0.1,0,1.4,0,3.7
13,UKPN London,London,2020-03-04T05:00Z,2020-03-04T05:30Z,336,high,6.8,1.8,14.3,72,0.1,0,1.1,0,3.9
13,UKPN London,London,2020-03-04T05:30Z,2020-03-04T06:00Z,358,high,9.4,3.1,4.1,77.9,0.4,0,1.6,0,3.5
13,UKPN London,London,2020-03-04T06:00Z,2020-03-04T06:30Z,365,very high,10.7,4.6,1,77.8,1.1,0,1.8,0,3
13,UKPN London,London,2020-03-04T06:30Z,2020-03-04T07:00Z,363,very high,13.2,5.3,0.4,75.1,1.7,0,1.8,0,2.5
13,UKPN London,London,2020-03-04T07:00Z,2020-03-04T07:30Z,364,very high,14.4,6.1,0.2,73.4,1.7,0,1.6,0.2,2.4
13,UKPN London,London,2020-03-04T07:30Z,2020-03-04T08:00Z,363,very high,14.6,7.5,0.1,70.6,2.3,0,1.5,1,2.4
13,UKPN London,London,2020-03-04T08:00Z,2020-03-04T08:30Z,353,high,11.7,7.9,2.7,66.9,4.4,0,1.2,2.5,2.7
13,UKPN London,London,2020-03-04T08:30Z,2020-03-04T09:00Z,328,high,7.5,6.5,12,60.5,5.5,0,0.9,4.6,2.5
13,UKPN London,London,2020-03-04T09:00Z,2020-03-04T09:30Z,314,high,5,5.8,18.7,56.6,5,0,0.8,6,2.1
13,UKPN London,London,2020-03-04T09:30Z,2020-03-04T10:00Z,293,high,2.3,4.2,26.8,53,5,0,0.6,6.3,1.8
13,UKPN London,London,2020-03-04T10:00Z,2020-03-04T10:30Z,282,high,1.1,2.5,31.2,49.5,5.9,0,0.3,7.7,1.8
13,UKPN London,London,2020-03-04T10:30Z,2020-03-04T11:00Z,291,high,1.7,4.3,25,52.3,6,0,0.3,8.7,1.7
13,UKPN London,London,2020-03-04T11:00Z,2020-03-04T11:30Z,289,high,2.4,5.6,16.3,55.2,6.6,0,0.3,11.7,1.9
13,UKPN London,London,2020-03-04T11:30Z,2020-03-04T12:00Z,295,high,2.5,5.7,17.2,55.6,6.1,0,0.3,10.8,1.8
13,UKPN London,London,2020-03-04T12:00Z,2020-03-04T12:30Z,320,high,3.9,7.5,15.3,57.2,5.4,0,0.4,8.4,1.9
13,UKPN London,London,2020-03-04T12:30Z,2020-03-04T13:00Z,330,high,4.5,8.3,16.8,57,4.6,0,0.3,6.5,2
13,UKPN London,London,2020-03-04T13:00Z,2020-03-04T13:30Z,323,high,4.2,7.2,24.1,52.2,5,0,0.3,5,2
13,UKPN London,London,2020-03-04T13:30Z,2020-03-04T14:00Z,314,high,3.2,5.7,30.8,50.2,4.2,0,0.4,3.5,2
13,UKPN London,London,2020-03-04T14:00Z,2020-03-04T14:30Z,310,high,3,5.6,33,49.3,3.8,0,0.4,2.7,2.2
13,UKPN London,London,2020-03-04T14:30Z,2020-03-04T15:00Z,300,high,2.3,4.2,40.6,45.7,2.3,0,0.6,1.8,2.5
13,UKPN London,London,2020-03-04T15:00Z,2020-03-04T15:30Z,307,high,2.3,4.4,39.5,46.8,2.4,0,0.5,1.4,2.7
13,UKPN London,London,2020-03-04T15:30Z,2020-03-04T16:00Z,324,high,3.4,6.7,31.9,50,3.4,0,0.5,1.2,2.9
13,UKPN London,London,2020-03-04T16:00Z,2020-03-04T16:30Z,326,high,3.4,7,33.4,49,2.9,0,0.6,0.7,3
13,UKPN London,London,2020-03-04T16:30Z,2020-03-04T17:00Z,323,high,3.5,6.9,33.6,48.8,3,0,0.9,0.3,3
13,UKPN London,London,2020-03-04T17:00Z,2020-03-04T17:30Z,318,high,3,6.4,35.2,47.8,2.9,0,1,0.1,3.6
13,UKPN London,London,2020-03-04T17:30Z,2020-03-04T18:00Z,319,high,3,6.4,34.4,48.4,3.1,0,1,0,3.7
13,UKPN London,London,2020-03-04T18:00Z,2020-03-04T18:30Z,323,high,2.9,6.3,35.6,48.3,2.1,0,1.2,0,3.6
13,UKPN London,London,2020-03-04T18:30Z,2020-03-04T19:00Z,328,high,4.2,7.7,33.7,48.6,1,0,1.3,0,3.5
13,UKPN London,London,2020-03-04T19:00Z,2020-03-04T19:30Z,315,high,3.3,5.8,39.9,45.7,0.4,0,1.2,0,3.7
13,UKPN London,London,2020-03-04T19:30Z,2020-03-04T20:00Z,313,high,3.1,5.4,40.9,45.4,0.3,0,1.1,0,3.8
13,UKPN London,London,2020-03-04T20:00Z,2020-03-04T20:30Z,305,high,2.8,4.8,42.2,45,0.2,0,1.1,0,3.9
13,UKPN London,London,2020-03-04T20:30Z,2020-03-04T21:00Z,266,high,0,0,54.4,40.5,0,0,0.3,0,4.8
13,UKPN London,London,2020-03-04T21:00Z,2020-03-04T21:30Z,263,high,0,0,53.8,41.1,0,0,0.3,0,4.8
13,UKPN London,London,2020-03-04T21:30Z,2020-03-04T22:00Z,260,high,0,0,55,40,0,0,0.4,0,4.6
13,UKPN London,London,2020-03-04T22:00Z,2020-03-04T22:30Z,256,moderate,0,0,57.3,37.7,0,0,0.4,0,4.6
13,UKPN London,London,2020-03-04T22:30Z,2020-03-04T23:00Z,253,moderate,0,0,58.8,35.9,0,0,0.7,0,4.6
